Date,SPXT Index,SPTRCOND Index,SPTRCONS Index,SPTRENRS Index,SPTRFINL Index,SPTRHLTH Index,SPTRINDU Index,SPTRINFT Index,SPTRMATR Index,SPTRTELS Index,SPTRUTIL Index
1/4/01,1855.8182,281.98,243.25,272.91,454.51,436.58,314.21,532.4254,151.63,256.45,245.63
1/5/01,1807.1283,272.68,247.11,276.35,442.49,435.04,308.85,497.0775,148.16,248.38,247.04
1/8/01,1804.0383,268.33,252.15,275.87,440.51,434.7,304.56,498.6062,148.77,247.09,250.79
1/9/01,1810.9811,268.76,253.22,271.93,432.39,443.82,302.42,506.7689,143.68,259.61,246.92
1/10/01,1828.4965,269.56,252.5,271.11,439.3,438.61,303.86,521.9698,143.8,266.25,244.71
1/11/01,1847.3666,274.16,246.89,274.53,440.99,429.98,309.72,545.2304,140.3,269.57,235.32
1/12/01,1835.5345,277.7,244.6,275.55,432.69,434.47,306.75,534.691,138.53,268.04,241.01
1/15/01,1835.5345,277.7,244.6,275.55,432.69,434.47,306.75,534.691,138.53,268.04,241.01
1/16/01,1847.1327,282.35,248.88,275.64,440.19,440.82,312.84,527.0397,142.34,265.22,237.37
1/17/01,1851.1621,282.81,247.55,269.4,438.62,430.74,308.71,546.5325,140.85,266.99,240.1
1/18/01,1876.941,280.94,247.85,264.3,433.37,436.54,311.76,578.8787,140.55,271.63,243.52
1/19/01,1869.3844,277.71,244.26,264.19,431.24,431.52,307.86,586.6606,136.78,267.77,245.15
1/22/01,1869.8857,281.2,245.84,266.33,435.74,439.74,304.6,576.7646,137.88,259.73,250.23
1/23/01,1894.2531,283.84,246.34,269.26,443.02,440.71,310.32,589.4011,138.92,260.36,255.04
1/24/01,1899.71,285.56,247.42,269.92,446.64,438.28,308.76,593.2095,138.55,258.81,258.16
1/25/01,1890.272,286.72,249.11,276.37,447.32,448.73,309.89,567.2501,140.79,253.15,262.98
1/26/01,1886.7965,282.89,247.61,272.15,449.19,448.46,305.08,575.1866,138.37,250.05,262.35
1/29/01,1899.7511,287.88,245.72,269.35,451.22,442.21,304.85,586.4282,138.69,259.9,262.96
1/30/01,1913.1256,288.37,250.04,272.07,454.12,443.01,311.76,588.032,143.58,261.83,260.03
1/31/01,1902.5526,291.63,251.63,276.85,448.8,444.63,312.18,572.2131,145.51,258.86,258.81
2/1/01,1913.1127,289.93,255.04,274.61,451.91,449.49,312.17,577.0126,147.04,264.75,256.29
2/2/01,1879.6886,283.13,254.55,275.85,450.41,450.96,310.12,549.1458,145.69,252.43,259.34
2/5/01,1886.4805,283.45,255.89,281.09,453.97,451.92,315.56,542.343,146.62,255.32,263.27
2/6/01,1883.7183,282.75,255.85,282.73,445.32,451.26,314.76,547.4808,145.73,256.12,263.21
2/7/01,1868.2877,282.88,259.84,283.08,442.92,449.64,312.57,530.6273,145.81,251.36,268.05
2/8/01,1856.6592,278.92,260.99,283.33,442.08,450.53,313.34,518.1302,144.2,250.65,271.64
2/9/01,1831.9581,273.9,260.72,288.84,444.11,451.76,307.57,493.3465,143.51,244.11,275.44
2/12/01,1853.6516,280.05,261.74,285.78,451.69,458.86,313.86,496.6665,143.52,249.64,273.14
2/13/01,1837.7725,282.33,261.31,282.27,447.17,449.03,314.85,485.9362,143.91,249.39,274.09
2/14/01,1834.1019,280.86,256.42,281.26,442.19,445.31,311.13,502.8452,142.65,240.1,273.14
2/15/01,1849.1464,282.27,256.11,276.95,441.15,441.68,318.19,520.8359,147.11,239.46,270.18
2/16/01,1814.2156,278.71,260.03,280.4,442.78,439.02,312.68,481.9833,144.16,236.06,272.82
2/19/01,1814.2156,278.71,260.03,280.4,442.78,439.02,312.68,481.9833,144.16,236.06,272.82
2/20/01,1782.7466,277.8,262.85,279.85,428.19,438.64,313.96,454.5088,143.49,234.01,273.52
2/21/01,1749.8597,270.13,258.45,277.03,415.27,440.82,310.25,442.2574,141.47,227.75,273.29
2/22/01,1746.5029,267.82,256.18,276.78,416.96,437.04,309.02,441.5785,142.78,232.27,271.77
2/23/01,1736.824,266.4,253.21,273.83,415.05,434.83,304.88,442.0185,140.74,234.01,267.29
2/26/01,1767.293,274.87,252.54,277.09,423.79,442.94,313.33,443.6146,146.99,241.81,269.37
2/27/01,1753.8827,273.91,254.27,275.79,427.55,443.16,313.07,422.8268,147.4,242.32,270.23
2/28/01,1729.0747,269.24,254.81,271.61,419.32,445.72,307.7,411.9864,147.47,235.61,268.23
3/1/01,1730.9155,265.45,253.28,273.8,419.12,442.52,304.33,427.5865,147.99,226.88,269.48
3/2/01,1721.0856,264.03,254.45,279.67,419.27,442.89,302.04,410.5022,150.61,229.97,271.65
3/5/01,1731.4244,264.69,253.11,282.61,418.75,442.57,306.01,419.8077,153.96,228.05,271.97
3/6/01,1748.7372,270.52,250.47,283.69,419.8,435.59,308.11,437.9821,153.45,231.2,271.78
3/7/01,1760.3611,273.48,252.45,288.1,428.97,425.53,311.89,440.7896,157.68,228.21,275.57
3/8/01,1764.394,275.72,257.6,291.76,430.03,429.51,313.64,429.9492,159.43,231.23,277.69
3/9/01,1720.709,271.96,256.57,290.72,419.51,430.84,304.97,398.7655,156.61,227.44,274.28
3/12/01,1646.4172,258.36,251.83,283.81,399.31,416.82,287.2,373.774,151.52,222.58,265.91
3/13/01,1671.1855,259.48,248.93,280,409.63,415.4,291.71,396.1025,150.14,226.47,262.07
3/14/01,1628.0195,254.21,244.49,277.04,391.14,406.76,283.6,387.9243,145.35,217.87,257.8
3/15/01,1637.606,258.32,243.24,275.86,402.28,407.58,284.51,381.3669,143.38,224.19,263.78
3/16/01,1605.4834,253.22,243.42,271.54,396.64,395.11,277.74,370.9409,142.05,220.17,259.1
3/19/01,1633.812,256.63,242.82,274.02,401.32,401.44,282.53,385.9575,145.4,225.88,259.19
3/20/01,1594.5034,253.62,239.98,275.64,390.66,395.09,276.27,364.3952,145.41,215.86,259.46
3/21/01,1565.984,249.81,235.53,271.04,379.14,382.37,271.05,366.8638,141.78,210.58,253.54
3/22/01,1559.6483,243.42,233.36,263.61,370.48,378.96,265.02,390.6158,137.4,210.27,243.5
3/23/01,1590.6995,247.38,234.48,263.34,384.73,387.27,273.6,396.2148,138.1,215.09,246.97
3/26/01,1608.6464,253.52,235.74,266.65,390.87,395.3,278.29,388.2067,140.8,220.53,257.01
3/27/01,1649.7875,260.07,241.12,270.51,403.43,402.59,284.62,399.2889,143.41,230.26,260.78
3/28/01,1609.6707,254.94,240.44,264.06,400.08,406.75,280.91,367.0927,141.87,219.63,259.83
3/29/01,1602.2581,256.39,238.9,261.39,397.76,409,280.07,357.9366,140.5,223.29,260.68
3/30/01,1619.5375,256.8,241.92,267.43,406.68,412.61,282.32,359.6452,140.95,223.9,266.42
4/2/01,1599.3549,253.04,240.9,261.32,407.98,401.82,281.39,349.6025,140.44,222.22,266.94
4/3/01,1544.3481,243.8,236.31,255.48,395.37,393.66,271.08,326.7897,138,213.62,264.12
4/4/01,1540.1664,246.09,238.61,260.02,384.93,398.86,272.12,319.7511,141.59,213.66,260.95
4/5/01,1607.4619,256.55,238.37,267.2,399.28,408.85,284.85,354.2833,146.24,222.99,262.31
4/6/01,1575.7117,255.12,236.07,269.41,389.07,407.31,279.48,336.4855,143.3,218.36,253.81
4/9/01,1588.5038,254.83,234.62,274.17,391.06,413.24,284.39,337.5294,145.96,220.85,259.86
4/10/01,1631.6854,258.65,234.32,278.91,401.24,410.83,294.08,362.342,152.15,227.6,269.22
4/11/01,1628.2275,257.08,230.87,272.81,403.88,401.32,289.77,375.1824,150.17,225.16,268.31
4/12/01,1652.8307,258.32,232.99,274.49,407.71,408.85,296.53,388.2715,150.68,226.61,267.55
4/13/01,1652.8307,258.32,232.99,274.49,407.71,408.85,296.53,388.2715,150.68,226.61,267.55
4/16/01,1647.4957,258.51,234.69,281.63,405.49,410.84,295.57,375.3383,151.44,227.66,271.98
4/17/01,1664.436,260.59,235.32,282.56,407.69,421.99,298.9,378.4459,150.73,230.16,278.19
4/18/01,1729.2617,279.57,233.4,281.13,425.53,417.57,312.99,416.933,156.23,232.35,277.46
4/19/01,1750.9835,280.69,235.52,276.91,427.48,411.54,315.19,447.0394,154.57,233.1,271.77
4/20/01,1736.0156,277.69,233.56,280,419.99,407.93,312.26,445.9109,153.24,228.43,270.05
4/23/01,1710.0099,275.04,234.01,287.29,414.6,408.12,307.58,419.7579,152.64,225.13,275.92
4/24/01,1689.2277,269.2,232.76,287,412.56,402.05,304.22,408.3531,153.16,224.94,277.23
4/25/01,1716.168,274.11,237.69,291.78,416.72,410.36,310.89,413.5625,152.87,230.99,277.72
4/26/01,1724.3777,277.3,238.75,295.27,418.93,414.74,317.1,404.3445,157.08,232.73,282.14
4/27/01,1750.3191,280.68,241.61,295.45,428.01,421.06,321.45,414.3763,157.78,235.62,281.39
4/30/01,1745.3923,278.9,240.05,293.97,421.81,423.9,316.82,420.5262,156.67,233.39,281.93
5/1/01,1769.1204,284.57,245.79,293.66,425.99,424.63,317.81,432.3396,157.59,239.93,281.29
5/2/01,1770.6598,284.9,243.83,282.8,428.4,421.56,318.18,443.518,158.53,238.05,274.96
5/3/01,1744.5364,281.46,243.05,281.14,427.86,417.08,314.62,425.4373,156.85,233.99,271.75
5/4/01,1769.7786,284.1,245.21,286.36,433.26,422.8,320.08,434.6476,159.91,235.43,274.94
5/7/01,1765.4917,282.54,244.8,287.28,430.15,424.43,320.48,431.642,158.46,238.41,272.22
5/8/01,1762.4108,281.38,243.46,287.64,426.64,422.67,319.75,437.9485,158.71,234.21,268.84
5/9/01,1754.7152,279.78,243.7,292.59,425.18,424.37,319.73,426.6635,160.49,231.25,273.52
5/10/01,1754.4623,285.96,244.87,290.25,426.25,419.75,322.84,419.9293,162.8,230.62,272.93
5/11/01,1741.3315,285.77,243.21,288.03,421.24,418.82,319.28,414.367,160.34,229.85,274.7
5/14/01,1746.0089,285.84,243.63,292.54,425.57,421.02,322.36,407.7803,161.93,231.32,276.51
5/15/01,1746.7471,283.29,242.18,296.04,428.52,420.78,324.32,407.1894,163.03,231.74,272.38
5/16/01,1796.7236,289.34,248.38,297.79,439.6,434.89,335.98,424.2891,171.24,236.98,273.97
5/17/01,1801.6343,293.23,246.08,298.77,436.88,439.33,337.95,427.4151,172.82,232.95,273.42
5/18/01,1806.8344,294.09,246.06,304.68,435.54,435.79,341.08,428.4605,172.03,235.72,278.05
5/21/01,1836.0215,300.89,244.46,302.85,440.78,437.41,344.43,451.3831,172.97,235.8,280.02
5/22/01,1831.2036,300.62,241.6,300.11,446.37,432.7,342.06,451.4872,169.44,233.9,279.7
5/23/01,1802.8401,295.06,242.77,294.61,443.08,426.54,335.64,438.1436,166.91,229.79,280.84
5/24/01,1808.6442,295.92,244.22,294.77,444.91,426.69,335.56,443.8517,162.67,230.35,278.46
5/25/01,1787.2776,291.85,242.83,294.78,440.03,423.87,329.28,435.3459,163.05,229.5,272.2
5/28/01,1787.2776,291.85,242.83,294.78,440.03,423.87,329.28,435.3459,163.05,229.5,272.2
5/29/01,1773.4551,288.29,245.32,294.63,439.92,429.09,328.23,417.4029,164.57,229.31,269.64
5/30/01,1746.1133,285.37,245.13,295.34,436.54,428.4,324.77,395.2966,161.29,224.73,269.41
5/31/01,1757.0859,286.79,244.69,295.98,438.82,429.09,326.32,399.5616,162.98,229.69,272.94
6/1/01,1763.8718,287.18,244.54,295.85,437.8,433.81,326.7,406.7153,163.56,228.65,269.95
6/4/01,1772.9146,285.94,244.62,301.75,441.78,438.32,328.78,407.79,164.88,228.65,269.3
6/5/01,1795.9618,289.11,245.48,302.93,445.06,441.87,330.34,425.9637,166.54,231.45,263.14
6/6/01,1777.2504,286.83,243.98,294.26,440.34,438.08,327.22,422.3795,164.93,228.53,260.55
6/7/01,1786.9915,288.28,243.32,292.87,438.78,440.47,327.69,435.7454,165.33,226.35,258.09
6/8/01,1770.2069,286.72,242.35,293.55,435.06,437.72,323.28,424.623,164.62,226.03,260.52
6/11/01,1755.4249,285.56,241.05,294.07,432.78,432.39,319.44,415.6009,162.42,226.49,264.41
6/12/01,1757.4821,286.19,242.93,296.4,431.53,432.1,322.97,414.5408,161.14,225.28,264.8
6/13/01,1737.9418,284.4,241.96,294.48,428.97,431.36,319.7,401.5437,161.43,223.51,258.23
6/14/01,1707.5571,279.64,239.88,290.5,421.99,431.83,317.54,384.6678,157.74,220.06,250.28
6/15/01,1699.8499,277.16,236.46,291.69,423.05,431.14,317.95,379.7771,156.73,215.92,254.14
6/18/01,1691.5869,276.51,234.77,288.9,424.48,433.9,319.21,372.1178,155.94,210.59,252.59
6/19/01,1697.4102,277.96,234.63,288.48,429.22,436.99,316.67,372.7426,156.47,211.27,254.92
6/20/01,1712.2582,283.67,236.82,285.24,433.11,442.16,320.67,375.9257,157.29,211.94,252.28
6/21/01,1731.7545,290.13,238.46,282.99,447.33,443.41,322.25,380.6888,157.7,214.03,244.36
6/22/01,1715.3922,285.57,237.18,285.04,444.18,427.76,321.21,379.2891,155.13,212.98,247.25
6/25/01,1705.9427,282.73,235.89,284.5,438.85,423.85,315.77,386.0183,152.68,210.75,244.78
6/26/01,1703.3669,280.23,236.72,284.97,434.85,422.52,313.35,388.7263,153.95,212.88,246.45
6/27/01,1695.6128,279.03,235.48,277.65,433.85,417,311.54,390.0518,155,211.96,249.41
6/28/01,1716.813,281.95,238.54,272.23,439.45,420.58,314.77,401.8467,155.62,216.19,250.43
6/29/01,1714.3208,282.48,237.27,276.01,438.67,409.15,313.44,404.2402,156.11,219.75,251.19
7/2/01,1731.5309,285.27,239.6,275.44,442.52,415.2,318.32,407.877,157.67,223.28,251.55
7/3/01,1728.6495,284.6,239.09,274.23,441.92,414.44,316.99,408.3122,156.79,223.23,251.7
7/4/01,1728.6495,284.6,239.09,274.23,441.92,414.44,316.99,408.3122,156.79,223.23,251.7
7/5/01,1707.6808,279.81,237.27,275.61,438.79,410.17,314.81,394.3398,157.19,221.31,254.99
7/6/01,1667.9006,272.5,235.62,274.54,429.84,407.02,307.14,371.412,154.66,217.79,256.73
7/9/01,1679.4021,273.99,235.5,272.18,431.06,415.05,307.79,375.3248,156.32,221.88,258.3
7/10/01,1655.3047,270.98,235,269.54,421.71,412.88,303.86,360.8466,155.28,224.13,260.14
7/11/01,1653.5422,272.17,236.37,266.91,419.39,408.96,299.55,365.8429,155.41,226.48,256.23
7/12/01,1692.7308,281.05,235.3,266.92,428.41,402.98,310.8,392.607,158.43,229.25,254.18
7/13/01,1703.3079,283.54,235.4,268.74,431.95,407.89,312.5,395.1469,158.88,228.83,252.89
7/16/01,1684.7738,283.48,236.26,264.96,427.88,405.85,307.54,382.0881,155.82,230.14,253.28
7/17/01,1701.5732,285.02,238.54,263.6,433.8,411.8,310.67,388.5285,155.71,231.93,252.4
7/18/01,1692.2671,279.6,240.04,260.65,434.8,424.05,310.92,373.8799,158.97,230.21,249.85
7/19/01,1702.5155,279.4,240.29,265.32,430.44,424.05,313.09,384.5103,159.8,233.69,249.63
7/20/01,1696.6725,280.33,240.33,270.26,427.62,426.11,312.76,378.8457,158.41,230.95,243.66
7/23/01,1668.9001,274.9,236.66,267.23,424.88,419.79,306.7,370.1581,155.74,227.01,236.75
7/24/01,1641.7599,272.07,235.16,259.6,420.76,413.79,299.15,365.7112,151.28,220.85,226.41
7/25/01,1668.1592,277.79,237.89,269.62,422.9,417.38,300.92,372.8651,154.41,228.4,233.52
7/26/01,1685.6215,281.89,237.46,273.48,426.11,418.49,302.35,380.5388,154.99,231.51,239.46
7/27/01,1689.7845,281.7,235.86,275.49,428.71,419.32,305.25,380.1456,153.53,233.55,239.84
7/30/01,1688.0287,282.21,236.53,274.43,428.3,422.68,301.86,378.7831,153.43,232,240.98
7/31/01,1697.4447,283.32,239.29,271.5,431.56,431.15,303.18,380.2002,156.31,229.75,239.6
8/1/01,1704.2402,282.82,237.38,270.08,434.15,427.68,301.42,390.9214,154.74,232.97,241.8
8/2/01,1711.174,285.91,239.53,270.39,435.1,424.75,299.44,398.5464,155.57,228.98,245.24
8/3/01,1702.4341,283.94,238.57,266.78,434.17,423.98,300.73,393.7795,155.5,226.64,244.97
8/6/01,1683.0314,279.98,237.3,265.59,430.18,422.63,295.6,386.864,154.52,224.53,238.28
8/7/01,1688.6028,281.44,238.3,267.03,432.21,425.2,300.07,384.4904,153.71,224.19,238
8/8/01,1659.5808,277.93,237.52,262.86,427.64,420.16,294.91,370.6273,151.41,220.37,231.27
8/9/01,1659.7561,276.82,238.6,263.16,426.64,421.65,295.58,370.2966,151.55,219.14,233.68
8/10/01,1669.2061,276.34,240.06,266.06,427.84,426.22,299.31,369.775,153.65,223.01,235.04
8/13/01,1670.962,273.13,240.31,266.33,427.64,429.15,298.15,374.3801,154.23,223.42,232.71
8/14/01,1664.6108,270.06,241.06,267.33,426.95,429.4,296.51,369.1079,154.66,224.41,233.76
8/15/01,1652.7133,267.61,242.6,272.05,426.28,428.84,296.05,357.8645,154.07,220.06,231.03
8/16/01,1657.8748,268.51,244.63,271.81,424.75,428.29,296.7,363.0238,153.86,221.14,230.69
8/17/01,1630.345,264.02,244.84,267.42,418.55,425.96,292.28,348.2907,153.95,216.35,229.88
8/20/01,1643.5901,266.23,248.54,266.63,421.81,429.72,295.16,350.7906,154.17,219.58,230.7
8/21/01,1623.7393,262.16,248.11,265.56,418.41,428.32,291.02,339.3642,154.41,216.68,230.73
8/22/01,1635.1604,262.78,249.64,267.31,420.16,432.01,293.39,346.3434,154.91,213.33,233.07
8/23/01,1630.6646,261.83,251.75,267.83,418.44,431.35,293.58,342.3944,155.38,211.23,234.05
8/24/01,1662.7407,268.47,252.9,271.54,419.38,435.33,299.37,361.7888,158.87,214.87,235.57
8/27/01,1654.7197,266.48,251.84,268.8,415.28,432.96,299.15,362.2522,158.53,211.82,238.21
8/28/01,1629.9076,262.54,249.75,265.67,409.78,427.3,294.12,352.1074,156.53,210.11,238.45
8/29/01,1612.0469,258,248.23,265.82,406.05,423.38,290.9,345.394,155.22,208.23,237.55
8/30/01,1584.7728,250.21,250.04,262.66,403.52,420.08,287.29,328.7675,153.8,207.46,233.23
8/31/01,1591.1819,253.56,249.2,262.36,405.26,415.91,290.18,332.2692,155.12,208.43,233.09
9/3/01,1591.1819,253.56,249.2,262.36,405.26,415.91,290.18,332.2692,155.12,208.43,233.09
9/4/01,1590.2935,255.62,252.27,265.03,403.25,422.23,289.03,322.5295,156.94,208.83,234.61
9/5/01,1588.9263,253.43,255.14,266.44,398.72,429.64,290.82,319.8061,156.55,207.55,231.39
9/6/01,1553.41,244.81,252.26,265.69,391.2,422.04,284.43,306.3209,154.39,203.38,230.18
9/7/01,1524.4731,234.68,250.62,264.94,382.65,412.45,276.89,304.5555,149.43,200.8,230.9
9/10/01,1533.9813,235.01,251.9,264.97,384.09,417.92,276.24,308.2727,146.68,207.98,229.27
9/11/01,1533.9813,235.01,251.9,264.97,384.09,417.92,276.24,308.2727,146.68,207.98,229.27
9/12/01,1533.9813,235.01,251.9,264.97,384.09,417.92,276.24,308.2727,146.68,207.98,229.27
9/13/01,1533.9813,235.01,251.9,264.97,384.09,417.92,276.24,308.2727,146.68,207.98,229.27
9/14/01,1533.9813,235.01,251.9,264.97,384.09,417.92,276.24,308.2727,146.68,207.98,229.27
9/17/01,1458.9951,212,251.71,257.22,364.67,415.42,250.99,287.195,133.93,205.49,224.01
9/18/01,1450.5398,212.89,251.17,250.49,363.44,410.6,246.94,284.0576,135.1,212.41,219.38
9/19/01,1427.2452,211.02,248.35,240.61,357.54,404.14,239.64,279.0922,133.53,215.61,214.65
9/20/01,1382.932,202.18,242.74,233.45,344.25,399.25,226.39,266.2948,128.45,215.34,216.75
9/21/01,1356.6089,202.24,233.7,230.6,339.13,389.41,228.17,257.4737,126.21,206.38,213.02
9/24/01,1409.4967,214.38,238.46,226.55,356.79,391.57,245.23,274.4754,132.35,213.7,211.91
9/25/01,1421.9082,215.4,240.59,226.63,362.34,397.35,246.87,274.1201,132.28,220.85,209.77
9/26/01,1415.014,214.31,239.62,225.18,365.26,406.29,244.45,264.703,131.66,220.1,200.32
9/27/01,1431.2938,216.04,243.75,237.16,371.37,418.9,247.04,260.3225,133.72,216.74,198.1
9/28/01,1462.6903,221.51,244.75,244.67,381.35,421.94,254.75,266.96,137.86,220.37,206.1
10/1/01,1459.3334,219.57,244.04,241.23,380.82,427.82,253.53,264.1241,137.12,220.3,207.61
10/2/01,1477.2914,224.91,245.89,246.66,386.47,430.64,257.6,264.1044,138.27,221.92,213.25
10/3/01,1507.0289,233.02,245.77,246.04,393.28,426.13,263.08,284.9931,138.97,220.57,220.36
10/4/01,1503.3115,229.6,243.35,252.36,388.82,423.7,261.62,290.1764,137.66,218.69,221.41
10/5/01,1506.1111,230.32,245.8,253.42,378.93,429.17,262.28,294.9302,139.53,217.87,221.98
10/8/01,1493.5436,224.34,245.04,254.08,369.54,426.35,259.09,298.7215,135.92,219.29,221.48
10/9/01,1485.6277,224.12,245.46,255.88,371.82,424.29,258.31,287.6414,137.6,220,218.34
10/10/01,1519.7715,231.1,248.21,264.87,378.31,431.33,265.02,297.9454,141.08,222.01,222.02
10/11/01,1542.9788,239.05,246.19,263.78,383.16,427.37,271.48,314.7008,145.67,218.5,222.89
10/12/01,1534.8619,235.98,243.27,263.92,377.61,428.75,269.31,317.2756,144.8,215.77,222.19
10/15/01,1532.5168,235.92,242.35,258.37,380.85,433.5,269.44,313.8513,143.71,213.69,220.01
10/16/01,1543.149,237.24,241.87,260.74,386.64,433.94,269.45,319.5966,145.02,210.41,224.48
10/17/01,1514.4974,229.65,240.53,259.15,383.55,431.48,262.45,305.3005,142.62,208.32,222.37
10/18/01,1502.6102,227.43,241.98,251.19,379.79,428.82,261.85,305.7333,141.7,204.88,215.55
10/19/01,1509.4581,230.72,245.45,252.38,375.38,430.88,261.96,310.0036,140.94,204.49,218.68
10/22/01,1532.5469,232.6,248.01,255.96,385.24,439.27,265.34,318.257,144.62,200.83,215.97
10/23/01,1525.3474,234.38,246.81,255.32,385.24,432.3,264.3,317.6974,145.37,196.33,211.73
10/24/01,1525.9563,232.37,245.94,252.83,384.93,430.9,265.04,325.4813,144.86,196.73,204.21
10/25/01,1546.8995,235.06,247.09,257.71,390.68,432.2,269.35,334.9634,145.75,196.5,208.84
10/26/01,1553.2567,236.78,248.53,262.83,392.59,431.14,273.97,331.748,147.22,198.62,207.45
10/29/01,1516.3928,228.94,245.84,261.44,381.73,427.86,265.06,316.1167,144.63,197.24,207.44
10/30/01,1490.4386,223.74,244.11,253.51,378.31,422.75,259.32,309.3738,142.69,192.59,203.58
10/31/01,1490.582,226.62,243.58,252.47,374.26,419.9,259.89,313.3538,141.25,191.23,205.36
11/1/01,1524.9625,232.02,247.15,257.54,381.6,424.8,266.95,328.0885,144.11,194.69,205.21
11/2/01,1529.3527,234.69,248.92,251.88,384.64,423.85,269.83,329.1884,146.06,194.27,201.13
11/5/01,1551.3942,239.86,250.22,250.16,391.27,424.71,274.65,338.777,146.49,195.91,206.61
11/6/01,1573.9313,244.76,251.47,249.48,397.2,428.02,278.47,350.1691,148.85,196.44,206.78
11/7/01,1570.1556,242.12,251.28,250.74,399.25,424.9,277.67,350.2872,149.6,194.51,203.75
11/8/01,1574.0944,245.33,248.56,253.14,399.23,423.81,281,348.5601,149.12,196.16,208.42
11/9/01,1576.6078,246.33,248.84,258.97,397.16,422.04,281.06,349.2015,149.74,197.38,209.81
11/12/01,1573.8213,245.45,248.71,256.76,396.55,422,277.28,352.7403,148.07,195.26,210.97
11/13/01,1603.2747,252.54,250.33,259.73,404.53,424.65,283.18,364.1736,151.86,195.97,213.53
11/14/01,1606.6372,257.35,252.22,246.8,406.59,423.11,285.5,366.2584,154.5,196.86,209.12
11/15/01,1608.0942,259.54,253.22,235.83,405.37,424.69,288.27,366.1133,155.99,202.48,205.47
11/16/01,1603.171,256.5,252.99,239.27,400.66,426.64,287.06,365.2977,155.45,202.16,206.24
11/19/01,1620.6608,261.99,252.41,238.2,406.59,431.47,290.61,370.7192,157.88,202.63,205.03
11/20/01,1608.9027,258.28,251.79,246.42,404.36,434.76,288.17,358.6501,157.16,199.89,206.76
11/21/01,1601.0205,255.67,250.34,244.42,401.63,440.19,285.83,356.3794,156.05,198.6,202.39
11/22/01,1601.0205,255.67,250.34,244.42,401.63,440.19,285.83,356.3794,156.05,198.6,202.39
11/23/01,1619.7817,259.11,251.86,247.81,408.22,441.48,289.59,362.1866,158.57,199.7,203.94
11/26/01,1629.7581,261.22,250.74,243.28,411.83,443.92,291.73,369.2858,157.5,201.56,201.7
11/27/01,1618.6243,257.92,247.55,242.64,410.34,440.67,290.65,366.8975,157.71,198.45,202.49
11/28/01,1589.3749,254.5,246.14,240.04,400.31,437.37,284.05,356.0749,156.57,196.34,194.53
11/29/01,1605.9895,254.72,248.61,243.27,404.31,439.74,286.21,366.3025,156.1,196.84,195.42
11/30/01,1604.9191,257.59,249.22,242.87,400.99,440.29,284.2,366.8513,158.14,194.68,194.34
12/3/01,1591.4777,253.86,248.78,245.79,394.83,441.53,279.11,361.7321,156.03,196.23,191.77
12/4/01,1612.4645,257.72,249.21,249.15,399.77,439.36,283.24,374.1034,157.32,196.85,195.9
12/5/01,1649.0042,267.4,249.73,254.05,407.28,438.72,288.62,394.0062,162.22,199.04,196.79
12/6/01,1644.4841,266.2,246.8,245.89,409.64,437.82,289.51,393.9038,161.97,199.9,194.29
12/7/01,1632.0986,262.03,246.04,247.84,408.84,438.33,287.74,386.3311,158.37,195.9,197.2
12/10/01,1606.2274,254.92,244.68,244.35,402.36,432.46,283.53,380.0807,155.26,194.37,192.39
